datetime,open,high,low,close,vwap,cum_volume,cum_ticks,cum_dollar_value,cum_buy_ticks,cum_sell_ticks,cum_buy_volume,cum_sell_volume,cum_buy_dollar_value,cum_sell_dollar_value
2019-01-22 16:40:06.686405888,264.16,264.16,263.7,263.72,263.9918320435589,1620438.0,7809.0,427782396.3330004,1195.0,1245.0,268913.0,338413.0,70988775.08829997,89332825.65529993
2019-01-22 16:47:21.014483968,263.71,263.73,263.26,263.36,263.46558031515775,1620394.0,7508.0,426918045.54919976,1191.0,1253.0,326802.0,314475.0,86107693.09409995,82851444.89029989
2019-01-22 16:57:41.065310976,263.36,263.58,263.0,263.04,263.2178009651253,1620412.0,7414.0,426521283.29750067,1127.0,1165.0,252677.0,351539.0,66512712.426600024,92524465.14680001
2019-01-22 17:03:43.984979968,263.04,263.045,262.6601,262.86,262.8551957280256,1627374.0,7453.0,427763711.2926999,1267.0,1282.0,310228.0,365237.0,81545507.84119996,96000437.37029998
2019-01-22 17:12:17.170045952,262.86,263.28,262.84,263.13,263.06444926791426,1620438.0,7738.0,426279630.0428005,1412.0,1406.0,343171.0,335612.0,90279152.86849993,88288455.48859997
2019-01-22 17:28:22.262531072,263.12,263.2,262.76,262.84,263.0005784942674,1620354.0,7804.0,426154039.3655002,1162.0,1227.0,272435.0,366791.0,71654601.66169997,96462796.69710006
2019-01-22 17:48:03.072044032,262.84,263.13,262.75,263.05,262.92255455576066,1620410.0,7373.0,426042336.6277001,1196.0,1178.0,308476.0,317206.0,81099138.75470002,83397762.65050001
2019-01-22 18:03:34.852207104,263.05,263.21,262.38,262.4933,262.77375456483713,1622818.0,7402.0,426433978.83539987,1118.0,1215.0,321885.0,318004.0,84585383.28769994,83552659.643
2019-01-22 18:10:09.164849920,262.4921,262.51,261.86,261.88,262.24169343835234,1621483.0,6807.0,425220447.80149984,1194.0,1263.0,348929.0,403520.0,91509285.33480002,105805705.04040003
2019-01-22 18:14:42.669675008,261.88,262.18,261.84,262.09,262.0295852792232,1620424.0,8524.0,424599028.69650006,1385.0,1388.0,337530.0,290194.0,88448559.5389,76039573.47659996
2019-01-22 18:21:06.569520128,262.09,262.18,261.725,262.03,261.943842899629,1620359.0,7898.0,424443063.3369999,1089.0,1120.0,301489.0,270197.0,78980576.11880003,70773933.95620002
2019-01-22 18:27:26.682298880,262.03,262.29,261.95,262.11,262.1540758720558,1620739.0,7364.0,424883334.7747998,1349.0,1352.0,390473.0,336506.0,102365966.41929996,88216318.95829996
2019-01-22 18:38:24.889643008,262.11,262.45,262.08,262.36,262.26630431109857,1620376.0,8385.0,424970025.1144006,1337.0,1320.0,323000.0,293583.0,84712525.72719999,76992846.8433
2019-01-22 18:51:51.660926976,262.35,262.64,262.1,262.5015,262.3750730064419,1620457.0,7867.0,425167523.6787998,1150.0,1187.0,268547.0,284368.0,70464337.44940001,74609637.26659998
2019-01-22 19:03:28.371126016,262.5073,262.65,262.2747,262.29,262.47298871757465,1620671.0,7312.0,425382361.09790045,923.0,997.0,246249.0,291057.0,64636643.77030003,76393878.69870003
2019-01-22 19:19:32.053647872,262.29,262.53,262.09,262.33,262.2919941089276,1620401.0,8415.0,425018209.54610044,1242.0,1279.0,272286.0,307590.0,71421310.25960004,80677446.27460006
2019-01-22 19:30:41.024069120,262.33,262.3631,261.83,261.91,262.0168475498598,1620846.0,6560.0,424688959.2838,953.0,990.0,225731.0,295535.0,59145778.73120002,77427014.47550002
2019-01-22 19:42:15.523546112,261.91,262.04,261.58,261.75,261.841366538079,1620430.0,8097.0,424295605.5792994,1224.0,1270.0,289496.0,277593.0,75803022.69850002,72680991.96040002
2019-01-22 19:49:23.677756928,261.74,261.84,261.27,261.28,261.4710077412497,1636157.0,6959.0,427807619.6128999,1098.0,1159.0,262928.0,376832.0,68753690.09799996,98525931.04349995
2019-01-22 19:55:59.367719936,261.29,261.65,261.21,261.5983,261.4263931859357,1620692.0,7929.0,423691664.0253005,1329.0,1293.0,336521.0,289668.0,87982484.1092,75723607.84699996
2019-01-22 20:03:53.048674048,261.5974,261.76,261.295,261.57,261.57629658269497,1621892.0,7651.0,424248502.8171003,1223.0,1257.0,320237.0,317369.0,83774221.18470001,83012504.11160001
2019-01-22 20:10:38.046985984,261.57,261.64,261.06,261.255,261.3109433081158,1620433.0,8085.0,423436875.7976,1340.0,1350.0,285015.0,303807.0,74481755.11580001,79387681.27769996
2019-01-22 20:17:57.604486912,261.25,261.64,261.1214,261.635,261.4082716548698,1620804.0,7904.0,423691572.3312996,1254.0,1195.0,299451.0,310744.0,78278089.70820004,81229676.183
2019-01-22 20:24:36.315345920,261.635,262.07,261.48,262.03,261.74081426197176,1620351.0,7647.0,424111990.1302002,1257.0,1237.0,324074.0,257982.0,84828750.54039998,67520059.18750004
2019-01-22 20:32:25.615758080,262.03,262.08,261.69,261.79,261.8999205565476,1620418.0,7138.0,424387345.46839976,1023.0,1039.0,301843.0,302062.0,79055493.68149997,79110261.21739998
2019-01-22 20:36:54.869923072,261.79,261.8,261.35,261.35,261.5727923479135,1620473.0,7126.0,423871647.53440046,877.0,925.0,218492.0,270075.0,57151979.83500004,70643714.64519997
2019-01-22 20:39:02.878715904,261.36,261.84,261.2,261.81,261.3997152786091,1620442.0,6527.0,423583077.4254999,880.0,852.0,231536.0,243649.0,60528773.56330001,63685120.143200025
2019-01-22 20:40:00.038525952,261.81,262.5,261.7,262.48,262.1044982914467,1620377.0,7652.0,424708100.62799954,1130.0,1061.0,280885.0,259608.0,73620849.9895,68040665.7474
2019-01-22 20:41:24.924552960,262.49,262.63,262.29,262.32,262.48141267109105,1620555.0,6911.0,425365565.71119994,994.0,991.0,324252.0,244528.0,85115036.34609999,64180337.83509999
2019-01-22 20:44:00.529553920,262.33,262.75,262.21,262.22,262.45966173960215,1620451.0,7691.0,425303021.3256,1131.0,1142.0,279619.0,303876.0,73391700.42980003,79750674.20180002
2019-01-22 20:45:32.899587072,262.22,262.28,261.68,261.84,261.97241934686343,1621131.0,7053.0,424691610.14820004,940.0,989.0,218180.0,303479.0,57152669.30530001,79490564.29889998
2019-01-22 20:48:27.523258112,261.85,261.95,261.71,261.78,261.8305374042858,1620448.0,7032.0,424282770.67570007,862.0,878.0,177016.0,246447.0,46349491.67379999,64526840.7642
2019-01-22 20:52:05.616788992,261.78,261.92,261.69,261.72,261.8018206355699,1620561.0,7213.0,424265820.2509998,836.0,846.0,176364.0,228572.0,46173975.13429998,59839024.60190004
2019-01-22 20:55:00.117583104,261.72,261.76,261.5,261.56,261.6375398329068,1621491.0,7314.0,424242916.10119987,1026.0,1036.0,230097.0,311028.0,60203802.0265,81376611.64330001
2019-01-22 20:56:37.995661056,261.59,261.85,261.47,261.77,261.71398581093314,1620910.0,6356.0,424214816.7407996,948.0,941.0,274802.0,253171.0,71923143.4145,66254655.551300034
2019-01-22 20:58:46.388260096,261.77,261.935,261.7,261.84,261.8371781329883,1620697.0,6848.0,424358729.08859974,882.0,883.0,255819.0,199194.0,66985750.93600001,52154711.08700001
2019-01-22 20:59:34.672783104,261.84,262.42,261.83,262.37,262.1934400126377,1620538.0,6099.0,424894432.8911999,847.0,781.0,248844.0,172474.0,65240689.08609998,45220241.6
2019-01-22 20:59:53.451179008,262.37,262.68,262.36,262.68,262.5284741387379,1622067.0,4361.0,425838774.46080023,552.0,513.0,208049.0,166118.0,54615463.34250001,43608407.797299996
2019-01-23 14:30:40.686577920,264.01,264.13,263.99,264.05,264.05768689640956,281503.0,1026.0,74333031.03439999,181.0,184.0,68157.0,47743.0,17997176.9139,12607259.5445
2019-01-23 14:36:04.666825984,264.05,264.47,263.89,264.46,264.13359608540424,1672101.0,7814.0,441658050.14800054,1297.0,1229.0,294202.0,313560.0,77710461.95099999,82814171.41139996
2019-01-23 14:44:51.390832128,264.46,264.485,264.03,264.08,264.2305736449857,1672141.0,8613.0,441830775.64530003,1327.0,1342.0,302983.0,329305.0,80057932.91260006,87009799.34320006
2019-01-23 14:52:55.474408960,264.08,264.66,264.05,264.43,264.44004277834864,1672166.0,7964.0,442187648.57250017,1232.0,1170.0,301824.0,294458.0,79810589.4089,77868893.67359996
2019-01-23 15:01:57.784887040,264.43,264.66,264.25,264.37,264.4823802192086,1672102.0,8072.0,442241516.9292992,1179.0,1156.0,317751.0,293342.0,84037321.2002,77581948.29000007
2019-01-23 15:09:58.908958976,264.37,264.79,264.31,264.37,264.5050232470247,1672257.0,6856.0,442320376.6599998,1025.0,966.0,273497.0,368014.0,72343417.3399,97339103.37890005
2019-01-23 15:19:45.236494080,264.37,264.5279,263.87,263.93,264.22619816994455,1672190.0,8184.0,441836406.3177996,1192.0,1228.0,297686.0,320541.0,78660781.0094,84693025.24520002
2019-01-23 15:29:49.975800064,263.93,264.04,263.45,263.54,263.7537247792392,1672170.0,7972.0,441041065.9641004,1222.0,1255.0,299170.0,313285.0,78912802.54889998,82631640.4244
2019-01-23 15:37:19.165238016,263.53,263.71,263.3,263.58,263.5122393896591,1672147.0,7858.0,440631200.5587003,1180.0,1162.0,304645.0,313058.0,80278642.74659999,82492182.7535
2019-01-23 15:46:22.903525888,263.58,263.66,262.925,263.1,263.2340093264399,1681113.0,7909.0,442526115.12079936,1219.0,1265.0,362922.0,309043.0,95533120.17270005,81356323.384
2019-01-23 15:53:30.267877888,263.08,263.18,262.68,262.7,262.95421576920995,1672170.0,8166.0,439704150.9827998,1197.0,1220.0,322970.0,300966.0,84931762.04050002,79142565.79329997
2019-01-23 16:04:54.979766016,262.7,263.03,262.66,263.02,262.84167131043523,1672162.0,8123.0,439513854.78180003,1125.0,1058.0,252528.0,281041.0,66375610.95860002,73866704.2284
2019-01-23 16:16:09.771661056,263.02,263.28,262.87,263.14,263.08248792996733,1672075.0,8357.0,439893651.0055001,1475.0,1441.0,332575.0,339916.0,87497756.04369996,89422182.75170001
2019-01-23 16:22:59.706179072,263.14,263.14,262.38,262.41,262.56082982873943,1673708.0,7728.0,439450161.3709998,1085.0,1188.0,240595.0,321932.0,63176379.67130002,84533295.1143
2019-01-23 16:30:12.764739072,262.41,262.49,262.02,262.41,262.26569988321717,1672333.0,7920.0,438595584.68280023,1270.0,1264.0,324950.0,323728.0,85222974.0969,84904789.08590005
2019-01-23 16:42:39.358290944,262.41,262.63,262.1434,262.2,262.36894764469054,1672201.0,8215.0,438733616.6203991,1224.0,1227.0,328331.0,293020.0,86152288.94550014,76880102.47989997
2019-01-23 16:50:53.646211072,262.2,262.29,261.55,261.58,261.8867428007892,1672086.0,8271.0,437897156.22280043,1191.0,1272.0,315765.0,318598.0,82704398.34879996,83426907.55240001
2019-01-23 16:56:53.231148032,261.58,261.69,261.13,261.33,261.3881772589626,1673257.0,8315.0,437369597.3158001,1277.0,1262.0,300804.0,303554.0,78624946.33440003,79343086.6129001
2019-01-23 17:03:08.420376064,261.33,261.5,261.01,261.5,261.28939444266064,1672221.0,8734.0,436933612.4643004,1294.0,1284.0,318892.0,311603.0,83325341.17689995,81419185.67730004
2019-01-23 17:09:49.822508032,261.5,261.52,260.7,260.91,261.16406177315895,1672236.0,8851.0,436727946.0033002,1392.0,1494.0,277228.0,383115.0,72399768.82450002,100036344.46679999
2019-01-23 17:18:45.802064896,260.91,261.2015,260.7,260.81,260.940997841368,1672170.0,8279.0,436337708.3604004,1432.0,1439.0,330171.0,365066.0,86158373.81480005,95262699.55299999
2019-01-23 17:27:03.498082048,260.81,261.58,260.66,261.47,261.12082404039825,1672830.0,8774.0,436810748.07949936,1347.0,1310.0,287130.0,344698.0,74984632.6762,89999758.64780004
2019-01-23 17:39:56.018913024,261.47,261.82,261.39,261.53,261.56357466091777,1672235.0,7938.0,437395764.27309984,1138.0,1180.0,323174.0,297263.0,84532805.35799994,77756825.9994
2019-01-23 17:57:07.617786112,261.525,262.12,261.46,261.96,261.8562858173949,1672154.0,8406.0,437864035.7547002,1295.0,1254.0,317101.0,300711.0,83027165.90989998,78741328.6868
2019-01-23 18:10:00.131921920,261.97,262.22,261.53,262.1,261.867680005892,1673448.0,7630.0,438221945.37049997,1216.0,1258.0,354731.0,330091.0,92897715.38999996,86441582.26410003
2019-01-23 18:22:36.296998912,262.1,262.42,261.78,262.39,262.15832644994504,1674132.0,6743.0,438887643.3762994,1225.0,1203.0,333274.0,331930.0,87375628.21329999,87023074.64670002
2019-01-23 18:41:22.838658048,262.38,262.51,262.04,262.3679,262.3220435458705,1672255.0,7959.0,438669348.9297997,1347.0,1347.0,364620.0,344942.0,95651304.9614,90481540.79830003
2019-01-23 18:58:09.434649088,262.36,262.61,262.2099,262.44,262.4320807241107,1672535.0,8163.0,438926840.1339004,1268.0,1247.0,389976.0,315877.0,102345317.0882,82894039.71699998
2019-01-23 19:05:05.682857984,262.44,262.97,262.28,262.91,262.6610818478889,1672092.0,7671.0,439193493.6692003,1271.0,1223.0,356280.0,305008.0,93585532.9472,80105678.64449994
2019-01-23 19:19:35.489287936,262.905,262.93,262.25,262.32,262.6715152735446,1677790.0,7355.0,440707641.61080045,1076.0,1143.0,306205.0,299955.0,80432244.42349996,78792562.85449998
2019-01-23 19:30:50.335721984,262.31,262.87,262.3,262.61,262.6216577108227,1672260.0,7942.0,439171693.3235004,1047.0,1027.0,272097.0,234585.0,71459310.06059998,61606368.80169997
2019-01-23 19:38:17.034569984,262.61,262.78,262.29,262.68,262.53019550391775,1672167.0,8181.0,438994329.4251996,1397.0,1410.0,322750.0,338831.0,84736153.27729999,88945417.95780002
2019-01-23 19:49:24.345381888,262.68,262.69,261.93,262.15,262.1887798443635,1672103.0,8279.0,438406645.3440998,1181.0,1242.0,277677.0,317269.0,72806638.93829997,83180419.00420003
2019-01-23 20:04:48.158550016,262.15,262.67,262.09,262.61,262.3539359977637,1672090.0,7770.0,438679392.8425007,1313.0,1284.0,320307.0,340586.0,84029680.36200005,89347065.98329994
2019-01-23 20:18:15.246426880,262.615,262.96,262.33,262.941,262.63846775591213,1672381.0,7979.0,439231583.34410006,1154.0,1156.0,307548.0,313224.0,80780125.64989999,82267850.44450001
2019-01-23 20:23:22.412142080,262.94,263.37,262.83,263.23,263.105525744769,1672297.0,6858.0,439990581.3864,1001.0,953.0,337940.0,237902.0,88909689.22850001,62588879.89789994
2019-01-23 20:32:38.155820032,263.23,263.3,262.95,263.02,263.12541920705877,1672078.0,7649.0,439966224.69690037,1035.0,1045.0,290346.0,270277.0,76396802.95319998,71114929.4871
2019-01-23 20:44:13.827304960,263.02,263.22,262.89,263.1599,263.0458982588411,1674287.0,7911.0,440414327.85810024,1039.0,1035.0,292368.0,231531.0,76903404.69860001,60899858.306899995
2019-01-23 20:50:05.947809024,263.16,263.25,262.94,263.215,263.1612211313975,1672109.0,6223.0,440034246.3048,854.0,860.0,324064.0,313158.0,85283426.76340002,82409264.23489998
2019-01-23 20:55:54.370497024,263.215,263.22,262.81,263.08,262.9920756243558,1672083.0,7172.0,439744578.7861997,895.0,876.0,250444.0,264294.0,65862532.72809998,69504460.337
2019-01-23 20:59:19.033213952,263.08,263.33,263.06,263.33,263.1663472227256,1672449.0,6197.0,440132294.2463002,786.0,733.0,235963.0,200381.0,62098188.1852,52731886.86509998
2019-01-24 14:30:03.901283072,263.21,263.27,263.15,263.15,263.20944886637864,69203.0,204.0,18214883.4899,46.0,44.0,15128.0,15040.0,3981692.43,3958915.2699
2019-01-24 14:39:31.609319936,263.14,263.3,262.69,262.85,263.03629668359173,1609844.0,8509.0,423447403.9983001,1307.0,1348.0,275747.0,295550.0,72533279.43890004,77735767.4554
2019-01-24 14:46:25.184301056,262.84,263.55,262.47,263.44,262.8707090057225,1610687.0,7985.0,423402433.67630017,1345.0,1264.0,339298.0,279940.0,89187827.38180003,73591631.80250001
2019-01-24 14:56:03.521052928,263.45,263.47,262.73,262.7836,263.2151003310652,1613581.0,7951.0,424718884.8073005,1238.0,1249.0,299617.0,323265.0,78865404.59959999,85083832.65169995
2019-01-24 15:06:41.343631104,262.7885,263.23,262.69,263.09,262.9407395461628,1610093.0,7990.0,423359044.1580999,1256.0,1242.0,275369.0,303019.0,72407209.88419999,79677241.6039
2019-01-24 15:16:24.757104896,263.09,263.98,263.07,263.95,263.50167858290314,1609798.0,8002.0,424184475.1794003,1295.0,1197.0,308217.0,262680.0,81216031.38640003,69216687.736
2019-01-24 15:24:12.959801088,263.96,263.98,263.61,263.69,263.80135616918477,1609929.0,7560.0,424701453.53609943,1184.0,1208.0,284396.0,291547.0,75023074.8489,76907186.12450002
2019-01-24 15:33:23.538523904,263.68,264.2,263.62,263.97,263.99803758604025,1609414.0,8185.0,424882137.66349936,1141.0,1093.0,326330.0,244667.0,86155610.09289995,64592655.276199974
2019-01-24 15:46:25.710262016,263.97,263.9951,263.57,263.75,263.7690851765234,1609845.0,7629.0,424627342.9260003,1013.0,1038.0,242753.0,276393.0,64030440.78169997,72901832.88599999
2019-01-24 15:59:42.800567040,263.75,263.8,263.14,263.45,263.38556833548796,1610538.0,7994.0,424192466.4559001,1238.0,1264.0,282405.0,324012.0,74385572.853,85343038.26789999
2019-01-24 16:16:59.517885952,263.47,263.61,262.83,263.03,263.28596727638114,1609388.0,8649.0,423729276.3030005,1288.0,1353.0,285716.0,345981.0,75229638.52569999,91077887.63419995
2019-01-24 16:32:27.526395904,263.03,263.3,262.72,263.08,263.0309860174952,1609354.0,8858.0,423309969.4711999,1321.0,1309.0,251141.0,299895.0,66060166.77899999,78883559.99509999
2019-01-24 16:47:09.612851968,263.08,263.75,262.87,263.67,263.3869938655129,1609670.0,8287.0,423966142.4155002,1344.0,1252.0,274690.0,282129.0,72342831.18299998,74300822.41489999
2019-01-24 16:58:38.331909888,263.67,264.0,263.47,263.85,263.71024234690697,1609369.0,8206.0,424407089.0155993,1266.0,1233.0,306514.0,287749.0,80838985.5378,75881736.38949999
2019-01-24 17:23:11.661006080,263.85,263.87,263.24,263.31,263.52727220766496,1609397.0,8911.0,424120001.3091994,1162.0,1180.0,242231.0,294333.0,63834713.83589999,77564845.38329995
2019-01-24 17:50:20.436510976,263.31,263.44,262.92,262.95,263.15690798118345,1609448.0,8252.0,423537359.2364998,1233.0,1276.0,275208.0,314546.0,72428215.72580001,82773420.38570003
2019-01-24 18:05:43.991411968,262.95,262.9651,262.51,262.72,262.7613441390462,1613483.0,7406.0,423960961.8255006,982.0,1016.0,255884.0,266406.0,67242089.70490003,70000616.27909997
2019-01-24 18:17:01.757178112,262.72,262.75,262.08,262.21,262.36444774320734,1609364.0,7340.0,422239897.07779914,1199.0,1249.0,264714.0,333576.0,69455300.57819998,87519422.75169998
2019-01-24 18:36:45.115586048,262.21,262.75,262.2,262.74,262.46891030971256,1609395.0,8121.0,422416151.90789986,1464.0,1425.0,335034.0,320108.0,87938246.82020009,84010849.34789996
2019-01-24 18:56:49.163803904,262.74,262.78,262.2,262.66,262.54421956112486,1615219.0,7492.0,424066411.7753005,1222.0,1267.0,346149.0,331889.0,90882964.40460001,87133719.21869998
2019-01-24 19:10:19.066579968,262.65,262.99,262.46,262.8501,262.7619137476656,1610077.0,7179.0,423066913.80110013,1076.0,1073.0,341297.0,299938.0,89687406.84829992,78819399.28959996
2019-01-24 19:34:42.366484992,262.85,263.04,262.71,262.895,262.8461411676838,1609991.0,7970.0,423179921.6647004,1211.0,1254.0,267594.0,318432.0,70338084.9356,83695357.29049999
2019-01-24 19:52:13.295226880,262.89,263.28,262.86,263.04,263.10408387233645,1609886.0,7660.0,423567581.1689002,1043.0,1076.0,254604.0,284591.0,66990791.3752,74877570.02200001
2019-01-24 20:06:30.494427904,263.04,263.43,263.0,263.4072,263.13815284179975,1611338.0,7323.0,424004504.92379993,955.0,921.0,235226.0,278421.0,61902229.57819999,73270600.08510005
2019-01-24 20:19:05.499134976,263.4099,263.71,263.27,263.461,263.5213903759414,1619400.0,8091.0,426746539.57479954,938.0,918.0,199803.0,243830.0,52652138.4591,64250078.10630003
2019-01-24 20:35:46.270800896,263.4799,263.56,263.23,263.32,263.40868668690564,1609423.0,7409.0,423935998.7536997,913.0,962.0,211797.0,280462.0,55791521.52499998,73876408.55340005
2019-01-24 20:52:58.832510976,263.32,263.52,263.2,263.49,263.34240563135245,1609489.0,8065.0,423846705.0971998,1018.0,1004.0,207854.0,223391.0,54736612.22730002,58826445.13729996
2019-01-24 20:58:00.336825088,263.49,263.75,263.435,263.66,263.6068900512373,1609376.0,6618.0,424242602.28310007,883.0,878.0,253640.0,215397.0,66865776.14479996,56780970.00329997
2019-01-24 20:59:56.054999040,263.66,263.76,263.59,263.66,263.6882399850327,1610180.0,5918.0,424585530.25909996,805.0,811.0,176025.0,217474.0,46416479.21210001,57344391.358
2019-01-25 14:31:11.837093120,265.61,265.635,265.45,265.46,265.53771910570936,753916.0,2867.0,200193135.0373,476.0,501.0,145202.0,151695.0,38555341.2248,40281641.347500004
2019-01-25 14:36:15.752603904,265.46,265.5,265.18,265.335,265.35755173863305,1396643.0,6598.0,370609767.13289964,931.0,975.0,219546.0,253587.0,58260312.52890003,67289546.68810001
2019-01-25 14:45:47.160619008,265.335,265.48,265.11,265.29,265.307547827448,1395893.0,7461.0,370340948.8594999,1013.0,1051.0,207565.0,221200.0,55069808.02960001,58685808.33989998
2019-01-25 14:53:09.600174080,265.29,265.81,265.21,265.81,265.5310602720461,1396455.0,6721.0,370802176.7722001,1051.0,1001.0,250903.0,228778.0,66624310.70319998,60745055.15900002
2019-01-25 15:00:34.772076032,265.8,265.82,265.37,265.72,265.6013632580331,1395750.0,6461.0,370713102.76739967,940.0,947.0,222176.0,278306.0,59015942.49000004,73915187.2134
2019-01-25 15:08:23.635738112,265.7082,266.02,265.7,265.97,265.8822137318068,1395643.0,6833.0,371076650.4193001,985.0,956.0,225069.0,228184.0,59842937.98139997,60669684.315099984
2019-01-25 15:15:01.353913088,265.97,266.28,265.9151,266.215,266.0682267823104,1396067.0,6691.0,371449071.15929973,1008.0,981.0,232717.0,214247.0,61921650.33010003,57004841.95420001
2019-01-25 15:25:24.303884032,266.21,266.26,265.91,266.06,266.0890386792125,1395667.0,6877.0,371371690.3463004,896.0,941.0,233667.0,240093.0,62175513.8409,63886950.24219997
2019-01-25 15:33:08.177392896,266.06,266.41,266.03,266.09,266.1740873293983,1395648.0,6599.0,371485332.63310003,904.0,906.0,266819.0,225181.0,71021337.46800002,59936997.67260001
2019-01-25 15:38:50.768003072,266.09,266.5,265.73,266.44,266.1009577925255,1395767.0,6290.0,371414935.5551999,1110.0,1062.0,255855.0,267193.0,68084365.10429995,71093813.05059995
2019-01-25 15:51:40.189719040,266.44,266.63,266.31,266.37,266.4445872730362,1395761.0,6545.0,371892963.5768003,1006.0,1016.0,234216.0,325926.0,62406213.966400035,86839548.41440001
2019-01-25 16:03:01.784428032,266.37,266.5,266.17,266.17,266.3400470833966,1395853.0,6577.0,371771553.7415004,972.0,967.0,236226.0,236855.0,62918611.97289999,63083770.319799975
2019-01-25 16:13:50.307798016,266.17,266.48,266.14,266.14,266.3180140402584,1396178.0,6421.0,371827352.2066999,947.0,967.0,216965.0,239081.0,57784032.6768,63673718.91040002
2019-01-25 16:25:39.417829888,266.14,266.21,265.84,265.9414,266.0648883517597,1397078.0,6601.0,371713402.0886997,935.0,933.0,241061.0,226575.0,64137670.068399966,60280873.25789995
2019-01-25 16:39:25.496395008,265.94,266.11,265.81,266.08,265.99358782017276,1395964.0,6728.0,371317472.8277996,1012.0,983.0,253953.0,225899.0,67551055.46600002,60084293.457399994
2019-01-25 16:48:05.315948032,266.08,266.33,266.01,266.22,266.2216562891609,1396164.0,5437.0,371689092.5313,771.0,755.0,229951.0,201927.0,61217060.81010001,53754145.5622
2019-01-25 16:55:12.095531008,266.22,266.33,266.15,266.29,266.26271237883225,1395794.0,5009.0,371647896.36209977,622.0,626.0,175587.0,207009.0,46752632.2944,55119279.85840002
2019-01-25 17:01:38.368768000,266.29,266.35,266.0762,266.08,266.2500502996731,1396021.0,5333.0,371690661.4693999,587.0,595.0,171748.0,161357.0,45725589.333500005,42959691.78339999
2019-01-25 17:14:00.014654976,266.08,266.32,266.03,266.056,266.20095180728157,1396296.0,5692.0,371695324.2047,781.0,751.0,207741.0,227487.0,55298715.914799996,60552768.730199985
2019-01-25 17:25:09.792335872,266.05,266.26,266.01,266.25,266.15943618881545,1395713.0,5856.0,371482185.16140014,763.0,700.0,181276.0,194093.0,48244082.48029998,51655637.66680001
2019-01-25 17:28:17.248531968,266.25,266.545,266.25,266.54,266.4251010930679,1395979.0,4658.0,371923846.19879985,561.0,514.0,172147.0,187567.0,45865771.14309999,49971481.518100016
2019-01-25 17:30:13.105104896,266.54,266.7,266.5,266.56,266.5911077123654,1395992.0,4707.0,372159053.63760036,559.0,543.0,210221.0,271581.0,56043506.002900004,72402287.0097
2019-01-25 17:32:18.371117056,266.56,266.6,266.34,266.34,266.4836266104256,1395656.0,3903.0,371919472.3806001,482.0,523.0,165989.0,227774.0,44232798.214099996,60695247.74649999
2019-01-25 17:37:22.506964992,266.34,266.5,266.33,266.455,266.4330104454716,1395734.0,4718.0,371869611.40109986,610.0,595.0,206504.0,286401.0,55020721.16320001,76304299.4479
2019-01-25 17:41:02.806083072,266.455,266.64,266.37,266.3825,266.4674704273324,1395985.0,5403.0,371984591.7044996,615.0,620.0,191984.0,211759.0,51162628.75500001,56427782.9745
2019-01-25 17:45:35.312783104,266.39,266.41,266.16,266.16,266.3355272256912,1395634.0,5185.0,371706917.2041003,655.0,665.0,171357.0,240524.0,45639457.6998,64059303.31129999
2019-01-25 17:47:36.258874112,266.16,266.18,265.65,265.86,265.8700483755892,1395737.0,5777.0,371084663.70959973,818.0,837.0,225127.0,214248.0,59856323.71880001,56959477.5019
2019-01-25 17:52:07.414305024,265.88,266.01,265.52,265.56,265.81938489638594,1396242.0,5272.0,371148189.60649973,862.0,859.0,288286.0,290790.0,76633765.32759999,77289966.0839
2019-01-25 18:01:30.733872896,265.56,266.09,265.525,266.06,265.8393777235859,1396679.0,5889.0,371292276.2396003,847.0,779.0,284720.0,213938.0,75684799.12130004,56872053.08530001
2019-01-25 18:17:28.294012928,266.06,266.13,265.75,266.04,265.95823786270245,1395772.0,7175.0,371217061.5780999,949.0,914.0,228655.0,197474.0,60814342.49279998,52518224.77820001
2019-01-25 18:34:03.981758976,266.04,266.26,265.9,266.15,266.11015143415926,1395870.0,6472.0,371455177.0823999,986.0,985.0,254006.0,248513.0,67596977.54950002,66128832.27579997
2019-01-25 18:44:47.516901888,266.15,266.23,265.89,266.2,266.1191630772516,1395752.0,5534.0,371436354.10340005,727.0,737.0,184521.0,200736.0,49100458.27010001,53412475.1365
2019-01-25 19:02:11.087217920,266.2,266.28,266.02,266.07,266.1862372909905,1395691.0,5837.0,371513735.71089983,741.0,768.0,196592.0,186725.0,52332831.43119998,49701014.36100001
2019-01-25 19:10:01.681690880,266.07,266.28,266.05,266.24,266.22957682614503,1395905.0,4963.0,371631197.4395,507.0,493.0,154488.0,172690.0,41127270.59389999,45974482.7811
2019-01-25 19:17:55.313202944,266.24,266.34,265.99,266.0,266.20227169074417,1395971.0,4990.0,371610651.4143998,653.0,682.0,179930.0,233728.0,47898467.58989999,62218357.5533
2019-01-25 19:24:52.258820096,266.0,266.17,265.72,265.91,265.92721547415385,1395624.0,6025.0,371134404.1689005,813.0,829.0,239388.0,202669.0,63661291.84660002,53896085.57689998
2019-01-25 19:32:10.726236928,265.91,265.94,265.49,265.7,265.69613061670185,1395650.0,5963.0,370818804.6951999,839.0,858.0,227784.0,259669.0,60524338.28419998,68988888.12500001
2019-01-25 19:42:26.215279104,265.7,265.89,265.53,265.82,265.7040394492303,1395647.0,6443.0,370829045.5452,936.0,935.0,263535.0,248776.0,70022287.97430001,66098051.18089998
